type;n;swaps;cmps
merge;190;1454;1203
merge;190;1454;1201
merge;190;1454;1213
merge;190;1454;1182
merge;190;1454;1216
merge;190;1454;1203
merge;190;1454;1200
merge;190;1454;1198
merge;190;1454;1207
merge;190;1454;1202
merge;190;1454;1200
merge;190;1454;1207
merge;190;1454;1197
merge;190;1454;1202
merge;190;1454;1205
merge;190;1454;1201
merge;190;1454;1191
merge;190;1454;1205
merge;190;1454;1202
merge;190;1454;1209
merge;190;1454;1204
merge;190;1454;1212
merge;190;1454;1205
merge;190;1454;1200
merge;190;1454;1211
merge;190;1454;1189
merge;200;1544;1279
merge;200;1544;1289
merge;200;1544;1269
merge;200;1544;1287
merge;200;1544;1297
merge;200;1544;1297
merge;200;1544;1284
merge;200;1544;1283
merge;200;1544;1287
merge;200;1544;1286
merge;200;1544;1286
merge;200;1544;1273
merge;200;1544;1284
merge;200;1544;1279
merge;200;1544;1287
merge;200;1544;1284
merge;200;1544;1272
merge;200;1544;1294
merge;200;1544;1288
merge;200;1544;1291
merge;200;1544;1273
merge;200;1544;1283
merge;200;1544;1286
merge;200;1544;1279
merge;200;1544;1293
merge;200;1544;1285
merge;200;1544;1287
merge;200;1544;1278
merge;200;1544;1296
merge;200;1544;1279
merge;200;1544;1284
merge;200;1544;1288
merge;200;1544;1284
merge;200;1544;1289
merge;200;1544;1284
merge;200;1544;1277
merge;200;1544;1286
merge;200;1544;1289
merge;200;1544;1273
merge;200;1544;1290
merge;200;1544;1283
merge;200;1544;1289
merge;200;1544;1268
merge;200;1544;1292
merge;200;1544;1285
merge;200;1544;1280
merge;200;1544;1282
merge;200;1544;1294
merge;200;1544;1291
merge;200;1544;1282
merge;200;1544;1274
merge;200;1544;1285
merge;200;1544;1279
merge;200;1544;1282
merge;200;1544;1277
merge;200;1544;1282
merge;200;1544;1274
merge;200;1544;1292
merge;200;1544;1275
merge;200;1544;1296
merge;200;1544;1281
merge;200;1544;1281
merge;200;1544;1282
merge;200;1544;1271
merge;200;1544;1279
merge;200;1544;1276
merge;200;1544;1281
merge;200;1544;1288
merge;200;1544;1277
merge;200;1544;1290
merge;200;1544;1283
merge;200;1544;1281
merge;200;1544;1282
merge;200;1544;1284
merge;200;1544;1274
merge;200;1544;1276
merge;200;1544;1289
merge;200;1544;1285
merge;200;1544;1277
merge;200;1544;1267
merge;200;1544;1286
merge;200;1544;1287
merge;200;1544;1289
merge;200;1544;1272
merge;200;1544;1278
merge;200;1544;1281
merge;200;1544;1291
merge;200;1544;1279
merge;200;1544;1284
merge;200;1544;1284
merge;200;1544;1281
merge;200;1544;1283
merge;200;1544;1278
merge;200;1544;1283
merge;200;1544;1290
merge;200;1544;1284
merge;200;1544;1263
merge;200;1544;1289
merge;200;1544;1283
merge;200;1544;1288
merge;1000;9976;8707
merge;1000;9976;8708
merge;1000;9976;8685
merge;1000;9976;8699
merge;1000;9976;8703
merge;1000;9976;8658
merge;1000;9976;8718
merge;1000;9976;8708
merge;1000;9976;8704
merge;1000;9976;8711
merge;1000;9976;8700
merge;1000;9976;8715
merge;1000;9976;8715
merge;1000;9976;8728
merge;1000;9976;8686
merge;1000;9976;8705
merge;1000;9976;8721
merge;1000;9976;8695
merge;1000;9976;8690
merge;1000;9976;8689
merge;1000;9976;8714
merge;1000;9976;8710
merge;1000;9976;8698
merge;1000;9976;8705
merge;1000;9976;8683
merge;1000;9976;8728
merge;1000;9976;8720
merge;1000;9976;8707
merge;1000;9976;8710
merge;1000;9976;8711
merge;1000;9976;8695
merge;1000;9976;8702
merge;1000;9976;8728
merge;1000;9976;8701
merge;1000;9976;8665
merge;1000;9976;8708
merge;1000;9976;8694
merge;1000;9976;8710
merge;1000;9976;8701
merge;1000;9976;8745
merge;1000;9976;8718
merge;1000;9976;8702
merge;1000;9976;8714
merge;1000;9976;8712
merge;1000;9976;8690
merge;1000;9976;8715
merge;1000;9976;8707
merge;1000;9976;8707
merge;1000;9976;8713
merge;1000;9976;8724
merge;1000;9976;8724
merge;1000;9976;8707
merge;1000;9976;8708
merge;1000;9976;8698
merge;1000;9976;8731
merge;1000;9976;8700
merge;1000;9976;8728
merge;1000;9976;8678
merge;1000;9976;8720
merge;1000;9976;8689
merge;1000;9976;8702
merge;1000;9976;8693
merge;1000;9976;8715
merge;1000;9976;8668
merge;1000;9976;8726
merge;1000;9976;8730
merge;1000;9976;8694
merge;1000;9976;8719
merge;1000;9976;8699
merge;1000;9976;8747
merge;1000;9976;8704
merge;1000;9976;8716
merge;1000;9976;8720
merge;1000;9976;8721
merge;1000;9976;8731
merge;1000;9976;8719
merge;1000;9976;8702
merge;1000;9976;8721
merge;1000;9976;8694
merge;1000;9976;8715
merge;1000;9976;8691
merge;1000;9976;8703
merge;1000;9976;8715
merge;1000;9976;8701
merge;1000;9976;8699
merge;1000;9976;8718
merge;1000;9976;8689
merge;1000;9976;8717
merge;1000;9976;8720
merge;1000;9976;8742
merge;1000;9976;8670
merge;1000;9976;8717
merge;1000;9976;8682
merge;1000;9976;8711
merge;1000;9976;8716
merge;1000;9976;8683
merge;1000;9976;8718
merge;1000;9976;8731
merge;1000;9976;8715
merge;1000;9976;8717
merge;2000;21952;19393
merge;2000;21952;19462
merge;2000;21952;19392
merge;2000;21952;19378
merge;2000;21952;19418
merge;2000;21952;19429
merge;2000;21952;19417
merge;2000;21952;19398
merge;2000;21952;19392
merge;2000;21952;19439
merge;2000;21952;19394
merge;2000;21952;19381
merge;2000;21952;19441
merge;2000;21952;19433
merge;2000;21952;19410
merge;2000;21952;19399
merge;2000;21952;19431
merge;2000;21952;19397
merge;2000;21952;19385
merge;2000;21952;19419
merge;2000;21952;19411
merge;2000;21952;19416
merge;2000;21952;19399
merge;2000;21952;19398
merge;2000;21952;19388
merge;2000;21952;19401
merge;2000;21952;19401
merge;2000;21952;19421
merge;2000;21952;19404
merge;2000;21952;19468
merge;2000;21952;19425
merge;2000;21952;19389
merge;2000;21952;19422
merge;2000;21952;19422
merge;2000;21952;19417
merge;2000;21952;19403
merge;2000;21952;19378
merge;2000;21952;19432
merge;2000;21952;19414
merge;2000;21952;19345
merge;2000;21952;19399
merge;2000;21952;19393
merge;2000;21952;19374
merge;2000;21952;19455
merge;2000;21952;19440
merge;2000;21952;19404
merge;2000;21952;19420
merge;2000;21952;19439
merge;2000;21952;19413
merge;2000;21952;19406
merge;2000;21952;19429
merge;2000;21952;19406
merge;2000;21952;19419
merge;2000;21952;19422
merge;2000;21952;19365
merge;2000;21952;19435
merge;2000;21952;19357
merge;2000;21952;19388
merge;2000;21952;19414
merge;2000;21952;19376
merge;2000;21952;19442
merge;2000;21952;19427
merge;2000;21952;19428
merge;2000;21952;19400
merge;2000;21952;19386
merge;2000;21952;19379
merge;2000;21952;19432
merge;2000;21952;19428
merge;2000;21952;19418
merge;2000;21952;19418
merge;2000;21952;19486
merge;2000;21952;19379
merge;2000;21952;19383
merge;2000;21952;19396
merge;2000;21952;19392
merge;2000;21952;19420
merge;2000;21952;19417
merge;2000;21952;19439
merge;2000;21952;19419
merge;2000;21952;19415
merge;2000;21952;19426
merge;2000;21952;19402
merge;2000;21952;19411
merge;2000;21952;19433
merge;2000;21952;19407
merge;2000;21952;19385
merge;2000;21952;19398
merge;2000;21952;19429
merge;2000;21952;19423
merge;2000;21952;19379
merge;2000;21952;19472
merge;2000;21952;19427
merge;2000;21952;19415
merge;2000;21952;19416
merge;2000;21952;19432
merge;2000;21952;19410
merge;2000;21952;19447
merge;2000;21952;19431
merge;2000;21952;19399
merge;2000;21952;19397
merge;3000;34904;30866
merge;3000;34904;30908
merge;3000;34904;30919
merge;3000;34904;30924
merge;3000;34904;30901
merge;3000;34904;30916
merge;3000;34904;30928
merge;3000;34904;30906
merge;3000;34904;30927
merge;3000;34904;30883
merge;3000;34904;30916
merge;3000;34904;30879
merge;3000;34904;30892
merge;3000;34904;30936
merge;3000;34904;30920
merge;3000;34904;30937
merge;3000;34904;30881
merge;3000;34904;30914
merge;3000;34904;30943
merge;3000;34904;30911
merge;3000;34904;30961
merge;3000;34904;30980
merge;3000;34904;30884
merge;3000;34904;30890
merge;3000;34904;30862
merge;3000;34904;30932
merge;3000;34904;30864
merge;3000;34904;30901
merge;3000;34904;30922
merge;3000;34904;30889
merge;3000;34904;30882
merge;3000;34904;30895
merge;3000;34904;30890
merge;3000;34904;30943
merge;3000;34904;30916
merge;3000;34904;30890
merge;3000;34904;30971
merge;3000;34904;30958
merge;3000;34904;30925
merge;3000;34904;30882
merge;3000;34904;30970
merge;3000;34904;30913
merge;3000;34904;30949
merge;3000;34904;30912
merge;3000;34904;30956
merge;3000;34904;30906
merge;3000;34904;30917
merge;3000;34904;30886
merge;3000;34904;30925
merge;3000;34904;30938
merge;3000;34904;30849
merge;3000;34904;30867
merge;3000;34904;30901
merge;3000;34904;30901
merge;3000;34904;30855
merge;3000;34904;30865
merge;3000;34904;30954
merge;3000;34904;30939
merge;3000;34904;30946
merge;3000;34904;30986
merge;3000;34904;30943
merge;3000;34904;30904
merge;3000;34904;30924
merge;3000;34904;30917
merge;3000;34904;30918
merge;3000;34904;30962
merge;3000;34904;30888
merge;3000;34904;30950
merge;3000;34904;30952
merge;3000;34904;30945
merge;3000;34904;31009
merge;3000;34904;30984
merge;3000;34904;30915
merge;3000;34904;30867
merge;3000;34904;30900
merge;3000;34904;30977
merge;3000;34904;30897
merge;3000;34904;30931
merge;3000;34904;30906
merge;3000;34904;30922
merge;3000;34904;30851
merge;3000;34904;30899
merge;3000;34904;30964
merge;3000;34904;30937
merge;3000;34904;30906
merge;3000;34904;30943
merge;3000;34904;30900
merge;3000;34904;30982
merge;3000;34904;30930
merge;3000;34904;30870
merge;3000;34904;30913
merge;3000;34904;30905
merge;3000;34904;30940
merge;3000;34904;30865
merge;3000;34904;30921
merge;3000;34904;30911
merge;3000;34904;30971
merge;3000;34904;30939
merge;3000;34904;30917
merge;3000;34904;30970
merge;4000;47904;42882
merge;4000;47904;42817
merge;4000;47904;42806
merge;4000;47904;42865
merge;4000;47904;42814
merge;4000;47904;42840
merge;4000;47904;42864
merge;4000;47904;42859
merge;4000;47904;42798
merge;4000;47904;42742
merge;4000;47904;42899
merge;4000;47904;42779
merge;4000;47904;42822
merge;4000;47904;42807
merge;4000;47904;42813
merge;4000;47904;42826
merge;4000;47904;42848
merge;4000;47904;42841
merge;4000;47904;42871
merge;4000;47904;42862
merge;4000;47904;42829
merge;4000;47904;42854
merge;4000;47904;42812
merge;4000;47904;42840
merge;4000;47904;42827
merge;4000;47904;42862
merge;4000;47904;42797
merge;4000;47904;42839
merge;4000;47904;42716
merge;4000;47904;42790
merge;4000;47904;42765
merge;4000;47904;42849
merge;4000;47904;42883
merge;4000;47904;42850
merge;4000;47904;42770
merge;4000;47904;42806
merge;4000;47904;42796
merge;4000;47904;42797
merge;4000;47904;42810
merge;4000;47904;42822
merge;4000;47904;42817
merge;4000;47904;42786
merge;4000;47904;42820
merge;4000;47904;42820
merge;4000;47904;42904
merge;4000;47904;42803
merge;4000;47904;42796
merge;4000;47904;42862
merge;4000;47904;42844
merge;4000;47904;42845
merge;4000;47904;42824
merge;4000;47904;42837
merge;4000;47904;42826
merge;4000;47904;42843
merge;4000;47904;42774
merge;4000;47904;42852
merge;4000;47904;42812
merge;4000;47904;42784
merge;4000;47904;42817
merge;4000;47904;42794
merge;4000;47904;42835
merge;4000;47904;42864
merge;4000;47904;42836
merge;4000;47904;42804
merge;4000;47904;42775
merge;4000;47904;42808
merge;4000;47904;42844
merge;4000;47904;42852
merge;4000;47904;42803
merge;4000;47904;42854
merge;4000;47904;42820
merge;4000;47904;42832
merge;4000;47904;42812
merge;4000;47904;42841
merge;4000;47904;42812
merge;4000;47904;42870
merge;4000;47904;42801
merge;4000;47904;42835
merge;4000;47904;42827
merge;4000;47904;42766
merge;4000;47904;42774
merge;4000;47904;42839
merge;4000;47904;42860
merge;4000;47904;42799
merge;4000;47904;42807
merge;4000;47904;42817
merge;4000;47904;42854
merge;4000;47904;42906
merge;4000;47904;42853
merge;4000;47904;42742
merge;4000;47904;42787
merge;4000;47904;42852
merge;4000;47904;42838
merge;4000;47904;42852
merge;4000;47904;42745
merge;4000;47904;42774
merge;4000;47904;42853
merge;4000;47904;42855
merge;4000;47904;42895
merge;4000;47904;42842
merge;5000;61808;55166
merge;5000;61808;55263
merge;5000;61808;55257
merge;5000;61808;55242
merge;5000;61808;55234
merge;5000;61808;55219
merge;5000;61808;55177
merge;5000;61808;55196
merge;5000;61808;55243
merge;5000;61808;55164
merge;5000;61808;55220
merge;5000;61808;55199
merge;5000;61808;55228
merge;5000;61808;55246
merge;5000;61808;55218
merge;5000;61808;55290
merge;5000;61808;55214
merge;5000;61808;55287
merge;5000;61808;55211
merge;5000;61808;55264
merge;5000;61808;55227
merge;5000;61808;55227
merge;5000;61808;55214
merge;5000;61808;55219
merge;5000;61808;55210
merge;5000;61808;55280
merge;5000;61808;55235
merge;5000;61808;55255
merge;5000;61808;55229
merge;5000;61808;55221
merge;5000;61808;55219
merge;5000;61808;55234
merge;5000;61808;55244
merge;5000;61808;55296
merge;5000;61808;55214
merge;5000;61808;55193
merge;5000;61808;55253
merge;5000;61808;55234
merge;5000;61808;55143
merge;5000;61808;55208
merge;5000;61808;55253
merge;5000;61808;55117
merge;5000;61808;55223
merge;5000;61808;55290
merge;5000;61808;55204
merge;5000;61808;55236
merge;5000;61808;55265
merge;5000;61808;55230
merge;5000;61808;55281
merge;5000;61808;55274
merge;5000;61808;55219
merge;5000;61808;55180
merge;5000;61808;55212
merge;5000;61808;55163
merge;5000;61808;55213
merge;5000;61808;55249
merge;5000;61808;55227
merge;5000;61808;55265
merge;5000;61808;55239
merge;5000;61808;55233
merge;5000;61808;55247
merge;5000;61808;55221
merge;5000;61808;55246
merge;5000;61808;55235
merge;5000;61808;55229
merge;5000;61808;55184
merge;5000;61808;55259
merge;5000;61808;55141
merge;5000;61808;55233
merge;5000;61808;55220
merge;5000;61808;55212
merge;5000;61808;55267
merge;5000;61808;55297
merge;5000;61808;55197
merge;5000;61808;55187
merge;5000;61808;55207
merge;5000;61808;55205
merge;5000;61808;55222
merge;5000;61808;55193
merge;5000;61808;55234
merge;5000;61808;55186
merge;5000;61808;55229
merge;5000;61808;55191
merge;5000;61808;55272
merge;5000;61808;55201
merge;5000;61808;55308
merge;5000;61808;55224
merge;5000;61808;55223
merge;5000;61808;55230
merge;5000;61808;55209
merge;5000;61808;55155
merge;5000;61808;55286
merge;5000;61808;55226
merge;5000;61808;55194
merge;5000;61808;55239
merge;5000;61808;55185
merge;5000;61808;55177
merge;5000;61808;55217
merge;5000;61808;55240
merge;5000;61808;55260
merge;6000;75808;67821
merge;6000;75808;67782
merge;6000;75808;67794
merge;6000;75808;67870
merge;6000;75808;67851
merge;6000;75808;67792
merge;6000;75808;67859
merge;6000;75808;67863
merge;6000;75808;67809
merge;6000;75808;67855
merge;6000;75808;67788
merge;6000;75808;67814
merge;6000;75808;67823
merge;6000;75808;67761
merge;6000;75808;67909
merge;6000;75808;67857
merge;6000;75808;67756
merge;6000;75808;67783
merge;6000;75808;67865
merge;6000;75808;67761
merge;6000;75808;67772
merge;6000;75808;67798
merge;6000;75808;67871
merge;6000;75808;67823
merge;6000;75808;67876
merge;6000;75808;67832
merge;6000;75808;67938
merge;6000;75808;67874
merge;6000;75808;67880
merge;6000;75808;67895
merge;6000;75808;67794
merge;6000;75808;67866
merge;6000;75808;67887
merge;6000;75808;67926
merge;6000;75808;67811
merge;6000;75808;67800
merge;6000;75808;67843
merge;6000;75808;67943
merge;6000;75808;67880
merge;6000;75808;67905
merge;6000;75808;67827
merge;6000;75808;67896
merge;6000;75808;67798
merge;6000;75808;67907
merge;6000;75808;67890
merge;6000;75808;67848
merge;6000;75808;67819
merge;6000;75808;67902
merge;6000;75808;67885
merge;6000;75808;67917
merge;6000;75808;67809
merge;6000;75808;67817
merge;6000;75808;67814
merge;6000;75808;67885
merge;6000;75808;67869
merge;6000;75808;67818
merge;6000;75808;67840
merge;6000;75808;67747
merge;6000;75808;67806
merge;6000;75808;67853
merge;6000;75808;67834
merge;6000;75808;67758
merge;6000;75808;67803
merge;6000;75808;67909
merge;6000;75808;67861
merge;6000;75808;67863
merge;6000;75808;67838
merge;6000;75808;67828
merge;6000;75808;67931
merge;6000;75808;67826
merge;6000;75808;67884
merge;6000;75808;67825
merge;6000;75808;67758
merge;6000;75808;67811
merge;6000;75808;67897
merge;6000;75808;67904
merge;6000;75808;67790
merge;6000;75808;67841
merge;6000;75808;67883
merge;6000;75808;67763
merge;6000;75808;67806
merge;6000;75808;67853
merge;6000;75808;67902
merge;6000;75808;67872
merge;6000;75808;67797
merge;6000;75808;67872
merge;6000;75808;67783
merge;6000;75808;67902
merge;6000;75808;67882
merge;6000;75808;67800
merge;6000;75808;67927
merge;6000;75808;67812
merge;6000;75808;67821
merge;6000;75808;67842
merge;6000;75808;67882
merge;6000;75808;67823
merge;6000;75808;67780
merge;6000;75808;67759
merge;6000;75808;67867
merge;6000;75808;67885
merge;7000;89808;80678
merge;7000;89808;80686
merge;7000;89808;80767
merge;7000;89808;80674
merge;7000;89808;80640
merge;7000;89808;80636
merge;7000;89808;80711
merge;7000;89808;80719
merge;7000;89808;80681
merge;7000;89808;80752
merge;7000;89808;80681
merge;7000;89808;80720
merge;7000;89808;80643
merge;7000;89808;80648
merge;7000;89808;80673
merge;7000;89808;80643
merge;7000;89808;80670
merge;7000;89808;80695
merge;7000;89808;80689
merge;7000;89808;80606
merge;7000;89808;80739
merge;7000;89808;80655
merge;7000;89808;80667
merge;7000;89808;80735
merge;7000;89808;80687
merge;7000;89808;80726
merge;7000;89808;80689
merge;7000;89808;80664
merge;7000;89808;80668
merge;7000;89808;80684
merge;7000;89808;80704
merge;7000;89808;80702
merge;7000;89808;80654
merge;7000;89808;80630
merge;7000;89808;80679
merge;7000;89808;80676
merge;7000;89808;80705
merge;7000;89808;80683
merge;7000;89808;80660
merge;7000;89808;80740
merge;7000;89808;80678
merge;7000;89808;80650
merge;7000;89808;80643
merge;7000;89808;80607
merge;7000;89808;80689
merge;7000;89808;80712
merge;7000;89808;80686
merge;7000;89808;80720
merge;7000;89808;80753
merge;7000;89808;80687
merge;7000;89808;80656
merge;7000;89808;80726
merge;7000;89808;80777
merge;7000;89808;80640
merge;7000;89808;80696
merge;7000;89808;80650
merge;7000;89808;80737
merge;7000;89808;80694
merge;7000;89808;80710
merge;7000;89808;80619
merge;7000;89808;80709
merge;7000;89808;80736
merge;7000;89808;80667
merge;7000;89808;80648
merge;7000;89808;80688
merge;7000;89808;80702
merge;7000;89808;80699
merge;7000;89808;80712
merge;7000;89808;80659
merge;7000;89808;80778
merge;7000;89808;80669
merge;7000;89808;80733
merge;7000;89808;80646
merge;7000;89808;80632
merge;7000;89808;80744
merge;7000;89808;80660
merge;7000;89808;80645
merge;7000;89808;80709
merge;7000;89808;80602
merge;7000;89808;80672
merge;7000;89808;80557
merge;7000;89808;80660
merge;7000;89808;80691
merge;7000;89808;80743
merge;7000;89808;80697
merge;7000;89808;80752
merge;7000;89808;80679
merge;7000;89808;80712
merge;7000;89808;80631
merge;7000;89808;80667
merge;7000;89808;80726
merge;7000;89808;80639
merge;7000;89808;80641
merge;7000;89808;80542
merge;7000;89808;80659
merge;7000;89808;80756
merge;7000;89808;80702
merge;7000;89808;80797
